Total method loc: 8777.0
Total method aloc: 12259.75
Code compression rate: 28.4080017944901%
==============================
method	sloc	dloc	ncalls
com/github/mobile/ui/issue/AssigneeDialog$.onException:(Ljava/lang/Exception;)V	3	3.00	1
com/github/mobile/ui/issue/AssigneeDialog$.onSuccess:(Ljava/util/List;)V	2	2.00	1
com/github/mobile/ui/issue/AssigneeDialog.show:(Lorg/eclipse/egit/github/core/User;)V	10	6.88	4
com/github/mobile/ui/issue/AssigneeDialogFragment$UserListAdapter.<init>:(Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/User;I;Lcom/github/mobile/util/AvatarLoader;)V	4	4.00	1
com/github/mobile/ui/issue/AssigneeDialogFragment$UserListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/issue/AssigneeDialogFragment$UserListAdapter.getItemId:(I;)J	1	1.00	1
com/github/mobile/ui/issue/AssigneeDialogFragment$UserListAdapter.update:(I;Lorg/eclipse/egit/github/core/User;)V	3	3.00	1
com/github/mobile/ui/issue/AssigneeDialogFragment.onCreateDialog:(Landroid/os/Bundle;)Landroid/app/Dialog	19	18.50	1
com/github/mobile/ui/issue/AssigneeDialogFragment$.onItemClick:(Landroid/widget/AdapterView;Landroid/view/View;I;J;)V	1	1.00	1
com/github/mobile/ui/issue/AssigneeDialogFragment.getChoices:()Ljava/util/ArrayList	1	1.00	2
com/github/mobile/ui/issue/AssigneeDialogFragment.getSelected:(Landroid/os/Bundle;)Lorg/eclipse/egit/github/core/User	1	1.00	3
com/github/mobile/ui/issue/AssigneeDialogFragment.onClick:(Landroid/content/DialogInterface;I;)V	10	7.50	1
com/github/mobile/ui/issue/AssigneeDialogFragment.show:(Lcom/github/mobile/ui/DialogFragmentActivity;I;Ljava/lang/String;Ljava/lang/String;Ljava/util/ArrayList;I;)V	1	1.00	1
com/github/mobile/ui/issue/CreateCommentActivity.createIntent:(Lorg/eclipse/egit/github/core/RepositoryId;I;Lorg/eclipse/egit/github/core/User;)Landroid/content/Intent	5	5.00	1
com/github/mobile/ui/issue/CreateCommentActivity.createAdapter:()Lcom/github/mobile/ui/comment/CommentPreviewPagerAdapter	1	1.00	1
com/github/mobile/ui/issue/CreateCommentActivity.createComment:(Ljava/lang/String;)V	6	6.00	1
com/github/mobile/ui/issue/CreateCommentActivity$.onSuccess:(Lorg/eclipse/egit/github/core/Comment;)V	2	2.00	1
com/github/mobile/ui/issue/CreateCommentActivity.onCreate:(Landroid/os/Bundle;)V	7	7.00	1
com/github/mobile/ui/issue/CreateCommentTask.<init>:(Landroid/content/Context;Lorg/eclipse/egit/github/core/IRepositoryIdProvider;I;Ljava/lang/String;)V	4	4.00	1
com/github/mobile/ui/issue/CreateCommentTask.start:()Lcom/github/mobile/ui/issue/CreateCommentTask	3	3.00	1
com/github/mobile/ui/issue/CreateCommentTask.run:(Landroid/accounts/Account;)Lorg/eclipse/egit/github/core/Comment	4	4.00	1
com/github/mobile/ui/issue/CreateCommentTask.onException:(Ljava/lang/Exception;)V	3	3.00	1
com/github/mobile/ui/issue/CreateIssueTask.<init>:(Landroid/app/Activity;Lorg/eclipse/egit/github/core/IRepositoryIdProvider;Lorg/eclipse/egit/github/core/Issue;)V	3	3.00	1
com/github/mobile/ui/issue/CreateIssueTask.create:()Lcom/github/mobile/ui/issue/CreateIssueTask	3	3.00	1
com/github/mobile/ui/issue/CreateIssueTask.run:(Landroid/accounts/Account;)Lorg/eclipse/egit/github/core/Issue	1	1.00	1
com/github/mobile/ui/issue/CreateIssueTask.onException:(Ljava/lang/Exception;)V	3	3.00	1
com/github/mobile/ui/issue/DashboardIssueFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	1	1.00	1
com/github/mobile/ui/issue/DashboardIssueFragment.createPager:()Lcom/github/mobile/core/ResourcePager	10	10.00	1
com/github/mobile/ui/issue/DashboardIssueFragment$.getId:(Lorg/eclipse/egit/github/core/RepositoryIssue;)Ljava/lang/Object	1	1.00	0
com/github/mobile/ui/issue/DashboardIssueFragment$.register:(Lorg/eclipse/egit/github/core/RepositoryIssue;)Lorg/eclipse/egit/github/core/RepositoryIssue	1	1.00	0
com/github/mobile/ui/issue/DashboardIssueFragment$.createIterator:(I;I;)Lorg/eclipse/egit/github/core/client/PageIterator	1	1.00	1
com/github/mobile/ui/issue/DashboardIssueFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/issue/DashboardIssueFragment.getLoadingMessage:()I	1	1.00	1
com/github/mobile/ui/issue/DashboardIssueFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/issue/DashboardIssueFragment.onActivityResult:(I;I;Landroid/content/Intent;)V	5	3.50	1
com/github/mobile/ui/issue/DashboardIssueFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	1	1.00	1
com/github/mobile/ui/issue/DashboardIssueListAdapter.<init>:(Lcom/github/mobile/util/AvatarLoader;Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/RepositoryIssue;)V	1	1.00	1
com/github/mobile/ui/issue/DashboardIssueListAdapter.initialize:(Landroid/view/View;)Landroid/view/View	4	4.00	1
com/github/mobile/ui/issue/DashboardIssueListAdapter.getNumber:(Lorg/eclipse/egit/github/core/RepositoryIssue;)I	1	1.00	1
com/github/mobile/ui/issue/DashboardIssueListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/issue/DashboardIssueListAdapter.getItemId:(I;)J	1	1.00	1
com/github/mobile/ui/issue/DashboardIssueListAdapter.update:(I;Lorg/eclipse/egit/github/core/RepositoryIssue;)V	13	12.00	1
com/github/mobile/ui/issue/EditAssigneeTask.<init>:(Lcom/github/mobile/ui/DialogFragmentActivity;Lorg/eclipse/egit/github/core/IRepositoryIdProvider;I;)V	4	4.00	1
com/github/mobile/ui/issue/EditAssigneeTask.edit:(Lorg/eclipse/egit/github/core/User;)Lcom/github/mobile/ui/issue/EditAssigneeTask	4	4.00	1
com/github/mobile/ui/issue/EditAssigneeTask.prompt:(Lorg/eclipse/egit/github/core/User;)Lcom/github/mobile/ui/issue/EditAssigneeTask	2	2.00	1
com/github/mobile/ui/issue/EditAssigneeTask.run:(Landroid/accounts/Account;)Lorg/eclipse/egit/github/core/Issue	7	6.00	1
com/github/mobile/ui/issue/EditIssueActivity.createIntent:(Lorg/eclipse/egit/github/core/Issue;Ljava/lang/String;Ljava/lang/String;Lorg/eclipse/egit/github/core/User;)Landroid/content/Intent	8	7.00	2
com/github/mobile/ui/issue/EditIssueActivity.createIntent:(Lorg/eclipse/egit/github/core/Repository;)Landroid/content/Intent	1	1.00	1
com/github/mobile/ui/issue/EditIssueActivity.onCreateOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)Z	4	4.00	1
com/github/mobile/ui/issue/EditIssueActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	27	10.50	1
com/github/mobile/ui/issue/EditIssueActivity$.onSuccess:(Lorg/eclipse/egit/github/core/Issue;)V	5	5.00	1
com/github/mobile/ui/issue/EditIssueActivity$.onSuccess:(Lorg/eclipse/egit/github/core/Issue;)V	5	5.00	1
com/github/mobile/ui/issue/EditIssueActivity.checkCollaboratorStatus:()V	15	15.00	1
com/github/mobile/ui/issue/EditIssueActivity$.run:(Landroid/accounts/Account;)Ljava/lang/Boolean	1	1.00	1
com/github/mobile/ui/issue/EditIssueActivity$.onException:(Ljava/lang/Exception;)V	2	2.00	1
com/github/mobile/ui/issue/EditIssueActivity$.onSuccess:(Ljava/lang/Boolean;)V	4	3.50	1
com/github/mobile/ui/issue/EditIssueActivity.onCreate:(Landroid/os/Bundle;)V	36	31.50	1
com/github/mobile/ui/issue/EditIssueActivity$.afterTextChanged:(Landroid/text/Editable;)V	1	1.00	1
com/github/mobile/ui/issue/EditIssueActivity.onDialogResult:(I;I;Landroid/os/Bundle;)V	19	11.50	1
com/github/mobile/ui/issue/EditIssueActivity.onSaveInstanceState:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/issue/EditIssueActivity.showCollaboratorOptions:()V	27	27.00	1
com/github/mobile/ui/issue/EditIssueActivity$.onClick:(Landroid/view/View;)V	3	2.50	1
com/github/mobile/ui/issue/EditIssueActivity$.onClick:(Landroid/view/View;)V	3	2.50	1
com/github/mobile/ui/issue/EditIssueActivity$.onClick:(Landroid/view/View;)V	3	2.50	1
com/github/mobile/ui/issue/EditIssueActivity.showMainContent:()V	2	2.00	2
com/github/mobile/ui/issue/EditIssueActivity.updateAssignee:()V	9	6.50	2
com/github/mobile/ui/issue/EditIssueActivity.updateLabels:()V	5	4.00	2
com/github/mobile/ui/issue/EditIssueActivity.updateMilestone:()V	14	7.75	2
com/github/mobile/ui/issue/EditIssueActivity.updateSaveMenu:()V	2	1.50	2
com/github/mobile/ui/issue/EditIssueActivity.updateSaveMenu:(Ljava/lang/CharSequence;)V	2	1.50	2
com/github/mobile/ui/issue/EditIssueTask.<init>:(Lcom/github/mobile/ui/DialogFragmentActivity;Lorg/eclipse/egit/github/core/IRepositoryIdProvider;Lorg/eclipse/egit/github/core/Issue;)V	3	3.00	1
com/github/mobile/ui/issue/EditIssueTask.edit:()Lcom/github/mobile/ui/issue/EditIssueTask	3	3.00	1
com/github/mobile/ui/issue/EditIssueTask.run:(Landroid/accounts/Account;)Lorg/eclipse/egit/github/core/Issue	1	1.00	1
com/github/mobile/ui/issue/EditIssuesFilterActivity.createIntent:(Lcom/github/mobile/core/issue/IssueFilter;)Landroid/content/Intent	1	1.00	2
com/github/mobile/ui/issue/EditIssuesFilterActivity.onCreateOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)Z	2	2.00	1
com/github/mobile/ui/issue/EditIssuesFilterActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	9	6.00	1
com/github/mobile/ui/issue/EditIssuesFilterActivity.onCreate:(Landroid/os/Bundle;)V	53	51.00	1
com/github/mobile/ui/issue/EditIssuesFilterActivity$.onClick:(Landroid/view/View;)V	3	2.50	1
com/github/mobile/ui/issue/EditIssuesFilterActivity$.onClick:(Landroid/view/View;)V	3	2.50	1
com/github/mobile/ui/issue/EditIssuesFilterActivity$.onClick:(Landroid/view/View;)V	3	2.50	1
com/github/mobile/ui/issue/EditIssuesFilterActivity$.onCheckedChanged:(Landroid/widget/CompoundButton;Z;)V	2	1.50	1
com/github/mobile/ui/issue/EditIssuesFilterActivity$.onCheckedChanged:(Landroid/widget/CompoundButton;Z;)V	2	1.50	1
com/github/mobile/ui/issue/EditIssuesFilterActivity.onDialogResult:(I;I;Landroid/os/Bundle;)V	15	10.00	1
com/github/mobile/ui/issue/EditIssuesFilterActivity.onSaveInstanceState:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/issue/EditIssuesFilterActivity.updateAssignee:()V	7	5.00	2
com/github/mobile/ui/issue/EditIssuesFilterActivity.updateLabels:()V	5	4.00	2
com/github/mobile/ui/issue/EditIssuesFilterActivity.updateMilestone:()V	5	4.00	2
com/github/mobile/ui/issue/EditLabelsTask.<init>:(Lcom/github/mobile/ui/DialogFragmentActivity;Lorg/eclipse/egit/github/core/IRepositoryIdProvider;I;)V	4	4.00	1
com/github/mobile/ui/issue/EditLabelsTask.edit:([Lorg/eclipse/egit/github/core/Label;)Lcom/github/mobile/ui/issue/EditLabelsTask	4	4.00	2
com/github/mobile/ui/issue/EditLabelsTask.prompt:(Ljava/util/List;)Lcom/github/mobile/ui/issue/EditLabelsTask	2	2.00	1
com/github/mobile/ui/issue/EditLabelsTask.run:(Landroid/accounts/Account;)Lorg/eclipse/egit/github/core/Issue	5	4.50	1
com/github/mobile/ui/issue/EditMilestoneTask.<init>:(Lcom/github/mobile/ui/DialogFragmentActivity;Lorg/eclipse/egit/github/core/IRepositoryIdProvider;I;)V	4	4.00	1
com/github/mobile/ui/issue/EditMilestoneTask.edit:(Lorg/eclipse/egit/github/core/Milestone;)Lcom/github/mobile/ui/issue/EditMilestoneTask	7	6.00	1
com/github/mobile/ui/issue/EditMilestoneTask.prompt:(Lorg/eclipse/egit/github/core/Milestone;)Lcom/github/mobile/ui/issue/EditMilestoneTask	2	2.00	1
com/github/mobile/ui/issue/EditMilestoneTask.run:(Landroid/accounts/Account;)Lorg/eclipse/egit/github/core/Issue	4	4.00	1
com/github/mobile/ui/issue/EditStateTask.<init>:(Lcom/github/mobile/ui/DialogFragmentActivity;Lorg/eclipse/egit/github/core/IRepositoryIdProvider;I;)V	3	3.00	1
com/github/mobile/ui/issue/EditStateTask.confirm:(Z;)Lcom/github/mobile/ui/issue/EditStateTask	5	4.00	2
com/github/mobile/ui/issue/EditStateTask.edit:(Z;)Lcom/github/mobile/ui/issue/EditStateTask	7	6.00	2
com/github/mobile/ui/issue/EditStateTask.run:(Landroid/accounts/Account;)Lorg/eclipse/egit/github/core/Issue	7	6.00	1
com/github/mobile/ui/issue/FilterListAdapter.<init>:(Landroid/view/LayoutInflater;[Lcom/github/mobile/core/issue/IssueFilter;Lcom/github/mobile/util/AvatarLoader;)V	3	3.00	1
com/github/mobile/ui/issue/FilterListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/issue/FilterListAdapter.update:(I;Lcom/github/mobile/core/issue/IssueFilter;)V	24	18.50	1
com/github/mobile/ui/issue/FilterListFragment.onCreateLoader:(I;Landroid/os/Bundle;)Landroid/support/v4/content/Loader	6	6.00	1
com/github/mobile/ui/issue/FilterListFragment$.loadInBackground:()Ljava/util/List	3	3.00	1
com/github/mobile/ui/issue/FilterListFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	1	1.00	1
com/github/mobile/ui/issue/FilterListFragment.compare:(Lcom/github/mobile/core/issue/IssueFilter;Lcom/github/mobile/core/issue/IssueFilter;)I	4	3.50	1
com/github/mobile/ui/issue/FilterListFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/issue/FilterListFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/issue/FilterListFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	2	2.00	1
com/github/mobile/ui/issue/FilterListFragment.onResume:()V	2	2.00	1
com/github/mobile/ui/issue/FiltersViewActivity.createIntent:()Landroid/content/Intent	1	1.00	1
com/github/mobile/ui/issue/FiltersViewActivity.onItemLongClick:(Landroid/widget/AdapterView;Landroid/view/View;I;J;)Z	5	5.00	1
com/github/mobile/ui/issue/FiltersViewActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	8	5.50	1
com/github/mobile/ui/issue/FiltersViewActivity.onCreate:(Landroid/os/Bundle;)V	8	8.00	1
com/github/mobile/ui/issue/FiltersViewActivity.onDialogResult:(I;I;Landroid/os/Bundle;)V	9	5.50	1
com/github/mobile/ui/issue/FiltersViewActivity$.success:(Lcom/github/mobile/core/issue/IssueFilter;)V	2	1.50	2
com/github/mobile/ui/issue/IssueBrowseActivity.createIntent:(Lcom/github/mobile/core/issue/IssueFilter;)Landroid/content/Intent	1	1.00	1
com/github/mobile/ui/issue/IssueBrowseActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	8	5.50	1
com/github/mobile/ui/issue/IssueBrowseActivity.onCreate:(Landroid/os/Bundle;)V	8	8.00	1
com/github/mobile/ui/issue/IssueDashboardActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	8	5.50	1
com/github/mobile/ui/issue/IssueDashboardActivity.createAdapter:()Lcom/github/mobile/ui/issue/IssueDashboardPagerAdapter	1	1.00	1
com/github/mobile/ui/issue/IssueDashboardActivity.getIcon:(I;)Ljava/lang/String	11	8.50	1
com/github/mobile/ui/issue/IssueDashboardActivity.onCreate:(Landroid/os/Bundle;)V	6	6.00	1
com/github/mobile/ui/issue/IssueDashboardPagerAdapter.<init>:(Lcom/actionbarsherlock/app/SherlockFragmentActivity;)V	2	2.00	1
com/github/mobile/ui/issue/IssueDashboardPagerAdapter.getItem:(I;)Landroid/support/v4/app/Fragment	25	20.50	1
com/github/mobile/ui/issue/IssueDashboardPagerAdapter.getCount:()I	1	1.00	1
com/github/mobile/ui/issue/IssueDashboardPagerAdapter.getPageTitle:(I;)Ljava/lang/CharSequence	11	8.50	1
com/github/mobile/ui/issue/IssueFragment.onCreateView:(Landroid/view/LayoutInflater;Landroid/view/ViewGroup;Landroid/os/Bundle;)Landroid/view/View	1	1.00	1
com/github/mobile/ui/issue/IssueFragment.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	22	13.50	1
com/github/mobile/ui/issue/IssueFragment.onActivityCreated:(Landroid/os/Bundle;)V	14	11.25	1
com/github/mobile/ui/issue/IssueFragment.onActivityResult:(I;I;Landroid/content/Intent;)V	17	9.50	1
com/github/mobile/ui/issue/IssueFragment.onCreate:(Landroid/os/Bundle;)V	27	27.00	1
com/github/mobile/ui/issue/IssueFragment$.onSuccess:(Lorg/eclipse/egit/github/core/Issue;)V	2	2.00	1
com/github/mobile/ui/issue/IssueFragment$.onSuccess:(Lorg/eclipse/egit/github/core/Issue;)V	2	2.00	1
com/github/mobile/ui/issue/IssueFragment$.onSuccess:(Lorg/eclipse/egit/github/core/Issue;)V	2	2.00	1
com/github/mobile/ui/issue/IssueFragment$.onSuccess:(Lorg/eclipse/egit/github/core/Issue;)V	2	2.00	1
com/github/mobile/ui/issue/IssueFragment.onCreateOptionsMenu:(Lcom/actionbarsherlock/view/Menu;Lcom/actionbarsherlock/view/MenuInflater;)V	3	3.00	1
com/github/mobile/ui/issue/IssueFragment.onDialogResult:(I;I;Landroid/os/Bundle;)V	22	14.00	1
com/github/mobile/ui/issue/IssueFragment.onPrepareOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)V	2	2.00	1
com/github/mobile/ui/issue/IssueFragment.onViewCreated:(Landroid/view/View;Landroid/os/Bundle;)V	50	50.00	1
com/github/mobile/ui/issue/IssueFragment$.onClick:(Landroid/view/View;)V	2	1.50	1
com/github/mobile/ui/issue/IssueFragment$.onClick:(Landroid/view/View;)V	2	1.50	1
com/github/mobile/ui/issue/IssueFragment$.onClick:(Landroid/view/View;)V	2	1.50	1
com/github/mobile/ui/issue/IssueFragment$.onClick:(Landroid/view/View;)V	2	1.50	1
com/github/mobile/ui/issue/IssueFragment$.onClick:(Landroid/view/View;)V	2	1.50	1
com/github/mobile/ui/issue/IssueFragment.openPullRequestCommits:()V	6	3.50	1
com/github/mobile/ui/issue/IssueFragment.refreshIssue:()V	18	18.00	3
com/github/mobile/ui/issue/IssueFragment$.onException:(Ljava/lang/Exception;)V	4	4.00	1
com/github/mobile/ui/issue/IssueFragment$.onSuccess:(Lcom/github/mobile/core/issue/FullIssue;)V	7	6.50	1
com/github/mobile/ui/issue/IssueFragment.shareIssue:()V	5	4.00	1
com/github/mobile/ui/issue/IssueFragment.updateHeader:(Lorg/eclipse/egit/github/core/Issue;)V	72	49.00	7
com/github/mobile/ui/issue/IssueFragment.updateList:(Lorg/eclipse/egit/github/core/Issue;Ljava/util/List;)V	4	4.00	3
com/github/mobile/ui/issue/IssueFragment.updateStateItem:(Lorg/eclipse/egit/github/core/Issue;)V	5	2.50	3
com/github/mobile/ui/issue/IssueListAdapter.<init>:(I;Landroid/view/LayoutInflater;[Ljava/lang/Object;Lcom/github/mobile/util/AvatarLoader;)V	4	4.00	3
com/github/mobile/ui/issue/IssueListAdapter.computeNumberWidth:([Ljava/lang/Object;)V	5	4.50	1
com/github/mobile/ui/issue/IssueListAdapter.setItems:([Ljava/lang/Object;)V	2	2.00	3
com/github/mobile/ui/issue/IssueListAdapter.updateLabels:(Ljava/util/List;I;)V	15	5.75	2
com/github/mobile/ui/issue/IssueListAdapter.updateNumber:(I;Ljava/lang/String;I;I;)V	7	6.00	3
com/github/mobile/ui/issue/IssueListAdapter.updateReporter:(Ljava/lang/String;Ljava/util/Date;I;)V	5	5.00	3
com/github/mobile/ui/issue/IssueSearchActivity.onCreateOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)Z	2	2.00	1
com/github/mobile/ui/issue/IssueSearchActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	15	10.00	1
com/github/mobile/ui/issue/IssueSearchActivity.handleIntent:(Landroid/content/Intent;)V	2	1.50	2
com/github/mobile/ui/issue/IssueSearchActivity.onCreate:(Landroid/os/Bundle;)V	12	9.50	1
com/github/mobile/ui/issue/IssueSearchActivity.onNewIntent:(Landroid/content/Intent;)V	4	4.00	1
com/github/mobile/ui/issue/IssueSearchActivity.search:(Ljava/lang/String;)V	3	3.00	1
com/github/mobile/ui/issue/IssueSearchSuggestionsProvider.<init>:()V	1	1.00	1
com/github/mobile/ui/issue/IssueSearchSuggestionsProvider.suggestions:(Landroid/content/Context;)Landroid/provider/SearchRecentSuggestions	1	1.00	2
com/github/mobile/ui/issue/IssueSearchSuggestionsProvider.clear:(Landroid/content/Context;)V	1	1.00	1
com/github/mobile/ui/issue/IssueSearchSuggestionsProvider.save:(Landroid/content/Context;Ljava/lang/String;)V	1	1.00	1
com/github/mobile/ui/issue/IssuesFragment.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	21	14.00	1
com/github/mobile/ui/issue/IssuesFragment$.success:(Lcom/github/mobile/core/issue/IssueFilter;)V	1	1.00	0
com/github/mobile/ui/issue/IssuesFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	1	1.00	1
com/github/mobile/ui/issue/IssuesFragment.createPager:()Lcom/github/mobile/core/ResourcePager	4	4.00	1
com/github/mobile/ui/issue/IssuesFragment$.createIterator:(I;I;)Lorg/eclipse/egit/github/core/client/PageIterator	1	1.00	1
com/github/mobile/ui/issue/IssuesFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/issue/IssuesFragment.getLoadingMessage:()I	1	1.00	1
com/github/mobile/ui/issue/IssuesFragment.configureList:(Landroid/app/Activity;Landroid/widget/ListView;)V	2	2.00	1
com/github/mobile/ui/issue/IssuesFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/issue/IssuesFragment.onActivityResult:(I;I;Landroid/content/Intent;)V	18	9.75	1
com/github/mobile/ui/issue/IssuesFragment.onAttach:(Landroid/app/Activity;)V	3	3.00	1
com/github/mobile/ui/issue/IssuesFragment.onCreate:(Landroid/os/Bundle;)V	3	2.50	1
com/github/mobile/ui/issue/IssuesFragment.onCreateOptionsMenu:(Lcom/actionbarsherlock/view/Menu;Lcom/actionbarsherlock/view/MenuInflater;)V	1	1.00	1
com/github/mobile/ui/issue/IssuesFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	4	3.00	1
com/github/mobile/ui/issue/IssuesFragment.onViewCreated:(Landroid/view/View;Landroid/os/Bundle;)V	9	9.00	1
com/github/mobile/ui/issue/IssuesFragment.updateFilterSummary:()V	23	17.00	2
com/github/mobile/ui/issue/IssuesPagerAdapter.<init>:(Lcom/actionbarsherlock/app/SherlockFragmentActivity;Ljava/util/List;[I;Lcom/github/mobile/core/issue/IssueStore;Z;)V	6	6.00	1
com/github/mobile/ui/issue/IssuesPagerAdapter.<init>:(Lcom/actionbarsherlock/app/SherlockFragmentActivity;Lorg/eclipse/egit/github/core/Repository;[I;Z;)V	6	6.00	1
com/github/mobile/ui/issue/IssuesPagerAdapter.getItem:(I;)Landroid/support/v4/app/Fragment	20	13.13	1
com/github/mobile/ui/issue/IssuesPagerAdapter.onDialogResult:(I;I;I;Landroid/os/Bundle;)Lcom/github/mobile/ui/issue/IssuesPagerAdapter	4	3.50	1
com/github/mobile/ui/issue/IssuesPagerAdapter.getCount:()I	1	1.00	1
com/github/mobile/ui/issue/IssuesPagerAdapter.instantiateItem:(Landroid/view/ViewGroup;I;)Ljava/lang/Object	4	3.50	1
com/github/mobile/ui/issue/IssuesPagerAdapter.destroyItem:(Landroid/view/ViewGroup;I;Ljava/lang/Object;)V	2	2.00	1
com/github/mobile/ui/issue/IssuesViewActivity.createIntent:(Ljava/util/Collection;I;)Landroid/content/Intent	25	16.56	2
com/github/mobile/ui/issue/IssuesViewActivity.createIntent:(Ljava/util/Collection;Lorg/eclipse/egit/github/core/Repository;I;)Landroid/content/Intent	8	6.50	2
com/github/mobile/ui/issue/IssuesViewActivity.createIntent:(Lorg/eclipse/egit/github/core/Issue;)Landroid/content/Intent	1	1.00	2
com/github/mobile/ui/issue/IssuesViewActivity.createIntent:(Lorg/eclipse/egit/github/core/Issue;Lorg/eclipse/egit/github/core/Repository;)Landroid/content/Intent	1	1.00	5
com/github/mobile/ui/issue/IssuesViewActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	17	7.31	1
com/github/mobile/ui/issue/IssuesViewActivity.onPrepareOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)Z	6	5.00	1
com/github/mobile/ui/issue/IssuesViewActivity.getProvider:()Lcom/github/mobile/ui/FragmentProvider	1	1.00	1
com/github/mobile/ui/issue/IssuesViewActivity.checkCollaboratorStatus:()V	11	11.00	1
com/github/mobile/ui/issue/IssuesViewActivity$.run:(Landroid/accounts/Account;)Ljava/lang/Boolean	1	1.00	1
com/github/mobile/ui/issue/IssuesViewActivity$.onSuccess:(Ljava/lang/Boolean;)V	4	4.00	1
com/github/mobile/ui/issue/IssuesViewActivity.configurePager:()V	10	9.00	1
com/github/mobile/ui/issue/IssuesViewActivity.onCreate:(Landroid/os/Bundle;)V	21	16.00	1
com/github/mobile/ui/issue/IssuesViewActivity$.onSuccess:(Lorg/eclipse/egit/github/core/Repository;)V	2	2.00	1
com/github/mobile/ui/issue/IssuesViewActivity.onDialogResult:(I;I;Landroid/os/Bundle;)V	1	1.00	1
com/github/mobile/ui/issue/IssuesViewActivity.onPageSelected:(I;)V	24	13.38	1
com/github/mobile/ui/issue/IssuesViewActivity.startActivity:(Landroid/content/Intent;)V	5	4.00	1
com/github/mobile/ui/issue/IssuesViewActivity.updateTitle:(I;)V	6	5.00	2
com/github/mobile/ui/issue/LabelDrawableSpan$LabelDrawable.<init>:(F;F;Landroid/graphics/Rect;Landroid/content/res/Resources;F;Ljava/lang/String;I;)V	22	20.50	1
com/github/mobile/ui/issue/LabelDrawableSpan$LabelDrawable.draw:(Landroid/graphics/Canvas;)V	7	7.00	1
com/github/mobile/ui/issue/LabelDrawableSpan.<init>:(Landroid/content/res/Resources;F;Ljava/lang/String;F;F;Landroid/graphics/Rect;Ljava/lang/String;)V	7	7.00	1
com/github/mobile/ui/issue/LabelDrawableSpan.getDrawable:()Landroid/graphics/drawable/Drawable	1	1.00	1
com/github/mobile/ui/issue/LabelDrawableSpan.setText:(Landroid/widget/TextView;Ljava/util/Collection;)V	6	6.00	5
com/github/mobile/ui/issue/LabelDrawableSpan$.compare:(Lorg/eclipse/egit/github/core/Label;Lorg/eclipse/egit/github/core/Label;)I	1	1.00	0
com/github/mobile/ui/issue/LabelDrawableSpan.setText:(Landroid/widget/TextView;Lorg/eclipse/egit/github/core/Label;)V	1	1.00	1
com/github/mobile/ui/issue/LabelDrawableSpan.setText:(Landroid/widget/TextView;[Lorg/eclipse/egit/github/core/Label;)V	29	22.75	2
com/github/mobile/ui/issue/LabelsDialog.<init>:(Lcom/github/mobile/ui/DialogFragmentActivity;I;Lorg/eclipse/egit/github/core/IRepositoryIdProvider;Lorg/eclipse/egit/github/core/service/LabelService;)V	4	4.00	3
com/github/mobile/ui/issue/LabelsDialog.load:(Ljava/util/Collection;)V	23	23.00	1
